neighbourhood,period,airbnb_price(€),n_airbnb_listings,availability_365,airbnb_ratio_business,airbnb_professional_ratio,airbnb_mega_host_ratio
Vallbona,2017-10-01,60.0,3,238.66666666666666,0.3333333333333333,0.0,0.0
Vallbona,2018-01-01,81.42857142857143,7,206.57142857142858,0.2857142857142857,0.0,0.0
Vallbona,2018-04-01,61.857142857142854,7,161.85714285714286,0.42857142857142855,0.0,0.0
Vallbona,2018-07-01,124.5,4,211.0,0.5,0.25,0.0
Vallbona,2018-10-01,59.333333333333336,3,177.0,0.3333333333333333,0.0,0.0
Vallbona,2019-01-01,30.0,1,179.0,0.0,0.0,0.0
Vallbona,2020-07-01,30.0,1,340.0,1.0,0.0,0.0
Vallbona,2021-01-01,18.0,2,359.5,0.0,0.0,0.0
Vallcarca i els Penitents,2015-04-01,74.35384615384615,65,281.5076923076923,0.5538461538461539,0.1076923076923077,0.046153846153846156
Vallcarca i els Penitents,2015-07-01,68.32911392405063,79,270.55696202531647,0.5189873417721519,0.06329113924050633,0.0379746835443038
Vallcarca i els Penitents,2015-10-01,63.888888888888886,90,249.0888888888889,0.5,0.06666666666666667,0.0
Vallcarca i els Penitents,2016-01-01,58.885416666666664,96,273.125,0.4583333333333333,0.03125,0.0
Vallcarca i els Penitents,2016-10-01,67.85321100917432,109,226.32110091743118,0.44954128440366975,0.027522935779816515,0.0
Vallcarca i els Penitents,2017-01-01,62.11666666666667,120,222.89166666666668,0.4666666666666667,0.058333333333333334,0.03333333333333333
Vallcarca i els Penitents,2017-04-01,75.88793103448276,116,199.82758620689654,0.5086206896551724,0.06896551724137931,0.034482758620689655
Vallcarca i els Penitents,2017-07-01,79.46212121212122,132,184.06060606060606,0.4393939393939394,0.06818181818181818,0.03787878787878788
Vallcarca i els Penitents,2017-10-01,82.75,120,188.63333333333333,0.425,0.075,0.041666666666666664
Vallcarca i els Penitents,2018-01-01,75.92307692307692,130,185.56153846153848,0.4153846153846154,0.06153846153846154,0.046153846153846156
Vallcarca i els Penitents,2018-04-01,69.98360655737704,122,141.99180327868854,0.3442622950819672,0.06557377049180328,0.03278688524590164
Vallcarca i els Penitents,2018-07-01,69.22522522522523,111,147.63063063063063,0.3333333333333333,0.07207207207207207,0.036036036036036036
Vallcarca i els Penitents,2018-10-01,63.33613445378151,119,161.53781512605042,0.4117647058823529,0.13445378151260504,0.058823529411764705
Vallcarca i els Penitents,2019-01-01,69.18446601941747,103,171.126213592233,0.39805825242718446,0.1650485436893204,0.06796116504854369
Vallcarca i els Penitents,2019-04-01,79.8019801980198,101,154.990099009901,0.4158415841584158,0.18811881188118812,0.06930693069306931
Vallcarca i els Penitents,2019-07-01,80.01785714285714,112,157.22321428571428,0.4017857142857143,0.17857142857142858,0.08035714285714286
Vallcarca i els Penitents,2019-10-01,79.53508771929825,114,145.41228070175438,0.39473684210526316,0.19298245614035087,0.07894736842105263
Vallcarca i els Penitents,2020-01-01,96.208,125,173.368,0.424,0.16,0.08
Vallcarca i els Penitents,2020-04-01,174.03100775193798,129,203.09302325581396,0.4883720930232558,0.21705426356589147,0.031007751937984496
Vallcarca i els Penitents,2020-07-01,177.64444444444445,135,185.6962962962963,0.4962962962962963,0.2222222222222222,0.05185185185185185
Vallcarca i els Penitents,2020-10-01,84.65671641791045,134,182.8582089552239,0.47761194029850745,0.208955223880597,0.05223880597014925
Vallcarca i els Penitents,2021-01-01,90.68571428571428,210,195.60476190476192,0.4238095238095238,0.15714285714285714,0.02857142857142857
"Vallvidrera, el Tibidabo i les Planes",2015-04-01,136.08,25,294.68,0.64,0.08,0.0
"Vallvidrera, el Tibidabo i les Planes",2015-07-01,190.06451612903226,31,226.4516129032258,0.7741935483870968,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2015-10-01,187.03703703703704,27,266.51851851851853,0.7037037037037037,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2016-01-01,183.4814814814815,27,294.81481481481484,0.7037037037037037,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2016-10-01,153.1851851851852,27,222.74074074074073,0.5925925925925926,0.037037037037037035,0.0
"Vallvidrera, el Tibidabo i les Planes",2017-01-01,142.28571428571428,28,209.07142857142858,0.6071428571428571,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2017-04-01,160.30555555555554,36,162.08333333333334,0.5833333333333334,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2017-07-01,149.675,40,157.2,0.525,0.025,0.0
"Vallvidrera, el Tibidabo i les Planes",2017-10-01,162.0,30,201.66666666666666,0.5,0.03333333333333333,0.0
"Vallvidrera, el Tibidabo i les Planes",2018-01-01,137.90625,32,194.75,0.53125,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2018-04-01,137.8181818181818,44,169.88636363636363,0.5227272727272727,0.045454545454545456,0.0
"Vallvidrera, el Tibidabo i les Planes",2018-07-01,158.0,24,187.0,0.4583333333333333,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2018-10-01,132.4,25,187.68,0.44,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2019-01-01,130.78947368421052,19,193.47368421052633,0.3157894736842105,0.0,0.0
"Vallvidrera, el Tibidabo i les Planes",2019-04-01,124.375,24,211.83333333333334,0.375,0.041666666666666664,0.0
"Vallvidrera, el Tibidabo i les Planes",2019-07-01,136.30769230769232,26,207.53846153846155,0.46153846153846156,0.11538461538461539,0.0
"Vallvidrera, el Tibidabo i les Planes",2019-10-01,126.03030303030303,33,203.06060606060606,0.45454545454545453,0.09090909090909091,0.0
"Vallvidrera, el Tibidabo i les Planes",2020-01-01,153.11428571428573,35,225.34285714285716,0.4857142857142857,0.08571428571428572,0.0
"Vallvidrera, el Tibidabo i les Planes",2020-04-01,172.64705882352942,34,220.85294117647058,0.4411764705882353,0.08823529411764706,0.0
"Vallvidrera, el Tibidabo i les Planes",2020-07-01,180.6578947368421,38,210.92105263157896,0.39473684210526316,0.10526315789473684,0.0
"Vallvidrera, el Tibidabo i les Planes",2020-10-01,184.02941176470588,34,191.55882352941177,0.4411764705882353,0.08823529411764706,0.0
"Vallvidrera, el Tibidabo i les Planes",2021-01-01,166.22058823529412,68,235.11764705882354,0.47058823529411764,0.07352941176470588,0.0
Verdun,2015-04-01,40.22222222222222,9,291.3333333333333,0.5555555555555556,0.0,0.0
Verdun,2015-07-01,40.92307692307692,13,326.0,0.46153846153846156,0.0,0.0
Verdun,2015-10-01,34.72222222222222,18,341.77777777777777,0.3888888888888889,0.16666666666666666,0.0
Verdun,2016-01-01,35.375,16,303.375,0.375,0.0,0.0
Verdun,2016-10-01,45.588235294117645,17,294.05882352941177,0.35294117647058826,0.0,0.0
Verdun,2017-01-01,36.9,20,274.7,0.2,0.0,0.0
Verdun,2017-04-01,35.4,15,245.66666666666666,0.2,0.0,0.0
Verdun,2017-07-01,31.125,24,182.79166666666666,0.08333333333333333,0.0,0.0
Verdun,2017-10-01,31.25,24,172.83333333333334,0.08333333333333333,0.0,0.0
Verdun,2018-01-01,32.69565217391305,23,161.3913043478261,0.08695652173913043,0.0,0.0
Verdun,2018-04-01,32.32,25,156.92,0.12,0.0,0.0
Verdun,2018-07-01,34.193548387096776,31,134.19354838709677,0.03225806451612903,0.0,0.0
Verdun,2018-10-01,34.892857142857146,28,141.92857142857142,0.07142857142857142,0.0,0.0
Verdun,2019-01-01,30.652173913043477,23,119.56521739130434,0.043478260869565216,0.0,0.0
Verdun,2019-04-01,29.0,26,93.42307692307692,0.038461538461538464,0.0,0.0
Verdun,2019-07-01,34.96153846153846,26,127.34615384615384,0.07692307692307693,0.0,0.0
Verdun,2019-10-01,37.172413793103445,29,123.44827586206897,0.13793103448275862,0.0,0.0
Verdun,2020-01-01,38.12903225806452,31,150.74193548387098,0.1935483870967742,0.0,0.0
Verdun,2020-04-01,36.58620689655172,29,127.96551724137932,0.13793103448275862,0.0,0.0
Verdun,2020-07-01,36.58064516129032,31,137.70967741935485,0.16129032258064516,0.0,0.0
Verdun,2020-10-01,34.0,26,131.1153846153846,0.19230769230769232,0.0,0.0
Verdun,2021-01-01,25.6,30,165.6,0.2,0.0,0.0
Vilapicina i la Torre Llobeta,2015-04-01,39.61538461538461,26,332.11538461538464,0.2692307692307692,0.0,0.0
Vilapicina i la Torre Llobeta,2015-07-01,81.95348837209302,43,320.04651162790697,0.27906976744186046,0.0,0.0
Vilapicina i la Torre Llobeta,2015-10-01,37.89473684210526,38,316.05263157894734,0.21052631578947367,0.0,0.0
Vilapicina i la Torre Llobeta,2016-01-01,39.86486486486486,37,331.6756756756757,0.2972972972972973,0.02702702702702703,0.0
Vilapicina i la Torre Llobeta,2016-10-01,38.733333333333334,45,251.93333333333334,0.2222222222222222,0.0,0.0
Vilapicina i la Torre Llobeta,2017-01-01,40.58695652173913,46,245.2608695652174,0.1956521739130435,0.0,0.0
Vilapicina i la Torre Llobeta,2017-04-01,48.83673469387755,49,219.3673469387755,0.20408163265306123,0.0,0.0
Vilapicina i la Torre Llobeta,2017-07-01,47.97959183673469,49,203.12244897959184,0.22448979591836735,0.0,0.0
Vilapicina i la Torre Llobeta,2017-10-01,44.016666666666666,60,200.06666666666666,0.2,0.0,0.0
Vilapicina i la Torre Llobeta,2018-01-01,37.47457627118644,59,198.10169491525423,0.1694915254237288,0.0,0.0
Vilapicina i la Torre Llobeta,2018-04-01,39.94915254237288,59,171.61016949152543,0.2033898305084746,0.0,0.0
Vilapicina i la Torre Llobeta,2018-07-01,38.96363636363636,55,162.21818181818182,0.12727272727272726,0.0,0.0
Vilapicina i la Torre Llobeta,2018-10-01,38.73684210526316,57,160.6140350877193,0.12280701754385964,0.0,0.0
Vilapicina i la Torre Llobeta,2019-01-01,40.607142857142854,56,164.07142857142858,0.16071428571428573,0.0,0.0
Vilapicina i la Torre Llobeta,2019-04-01,43.5,52,153.73076923076923,0.15384615384615385,0.0,0.0
Vilapicina i la Torre Llobeta,2019-07-01,90.40983606557377,61,172.29508196721312,0.16393442622950818,0.01639344262295082,0.0
Vilapicina i la Torre Llobeta,2019-10-01,50.627450980392155,51,149.86274509803923,0.1568627450980392,0.0,0.0
Vilapicina i la Torre Llobeta,2020-01-01,52.483870967741936,62,190.6290322580645,0.20967741935483872,0.04838709677419355,0.0
Vilapicina i la Torre Llobeta,2020-04-01,48.63636363636363,66,193.78787878787878,0.21212121212121213,0.07575757575757576,0.06060606060606061
Vilapicina i la Torre Llobeta,2020-07-01,49.38805970149254,67,186.32835820895522,0.208955223880597,0.07462686567164178,0.07462686567164178
Vilapicina i la Torre Llobeta,2020-10-01,52.45,60,163.88333333333333,0.2,0.08333333333333333,0.08333333333333333
Vilapicina i la Torre Llobeta,2021-01-01,48.84166666666667,120,187.08333333333334,0.23333333333333334,0.10833333333333334,0.05
el Baix Guinardó,2015-04-01,52.15533980582524,103,295.6666666666667,0.3786407766990291,0.1262135922330097,0.009708737864077669
el Baix Guinardó,2015-07-01,59.813559322033896,118,269.36752136752136,0.4322033898305085,0.0847457627118644,0.00847457627118644
el Baix Guinardó,2015-10-01,59.88429752066116,121,267.4793388429752,0.4462809917355372,0.05785123966942149,0.0
el Baix Guinardó,2016-01-01,56.06349206349206,126,271.1507936507937,0.4444444444444444,0.05555555555555555,0.0
el Baix Guinardó,2016-10-01,61.84375,128,222.4765625,0.34375,0.0390625,0.0
el Baix Guinardó,2017-01-01,58.20472440944882,127,222.18897637795277,0.30708661417322836,0.03937007874015748,0.007874015748031496
el Baix Guinardó,2017-04-01,61.93023255813954,129,186.7751937984496,0.3178294573643411,0.046511627906976744,0.007751937984496124
el Baix Guinardó,2017-07-01,70.79220779220779,154,164.04545454545453,0.34415584415584416,0.045454545454545456,0.006493506493506494
el Baix Guinardó,2017-10-01,65.95597484276729,159,150.74842767295598,0.3333333333333333,0.03773584905660377,0.006289308176100629
el Baix Guinardó,2018-01-01,61.375,144,173.07638888888889,0.3402777777777778,0.05555555555555555,0.013888888888888888
el Baix Guinardó,2018-04-01,89.44285714285714,140,137.27857142857144,0.34285714285714286,0.06428571428571428,0.007142857142857143
el Baix Guinardó,2018-07-01,61.89473684210526,152,158.03947368421052,0.2631578947368421,0.07236842105263158,0.006578947368421052
el Baix Guinardó,2018-10-01,86.5187969924812,133,167.97744360902254,0.3308270676691729,0.11278195488721804,0.0
el Baix Guinardó,2019-01-01,72.68656716417911,134,173.8507462686567,0.3358208955223881,0.16417910447761194,0.007462686567164179
el Baix Guinardó,2019-04-01,75.36363636363636,132,147.9848484848485,0.3787878787878788,0.18181818181818182,0.015151515151515152
el Baix Guinardó,2019-07-01,62.34228187919463,149,147.0738255033557,0.3624161073825503,0.1610738255033557,0.020134228187919462
el Baix Guinardó,2019-10-01,65.02702702702703,148,147.0608108108108,0.3783783783783784,0.16216216216216217,0.02702702702702703
el Baix Guinardó,2020-01-01,80.46794871794872,156,155.30128205128204,0.358974358974359,0.14743589743589744,0.019230769230769232
el Baix Guinardó,2020-04-01,71.3416149068323,161,183.11801242236024,0.38509316770186336,0.18012422360248448,0.055900621118012424
el Baix Guinardó,2020-07-01,72.55151515151515,165,170.6,0.40606060606060607,0.16363636363636364,0.07878787878787878
el Baix Guinardó,2020-10-01,63.651428571428575,175,171.66285714285715,0.37142857142857144,0.18285714285714286,0.11428571428571428
el Baix Guinardó,2021-01-01,63.62379421221865,311,169.39549839228295,0.43086816720257237,0.21864951768488747,0.10932475884244373
el Barri Gòtic,2015-04-01,75.56709956709956,924,267.6190476190476,0.5432900432900433,0.12229437229437229,0.022727272727272728
el Barri Gòtic,2015-07-01,74.96456692913385,1016,267.69192913385825,0.48031496062992124,0.09153543307086615,0.002952755905511811
el Barri Gòtic,2015-10-01,74.82584784601283,1091,275.8469294225481,0.4912923923006416,0.07057745187901009,0.0036663611365719525
el Barri Gòtic,2016-01-01,72.40966183574879,1035,263.62608695652176,0.44154589371980674,0.051207729468599035,0.000966183574879227
el Barri Gòtic,2016-10-01,83.8526936026936,1188,221.5117845117845,0.43686868686868685,0.0707070707070707,0.004208754208754209
el Barri Gòtic,2017-01-01,82.14165261382799,1186,210.26391231028668,0.4291736930860034,0.07672849915682968,0.00927487352445194
el Barri Gòtic,2017-04-01,95.22566752799311,1161,177.00602928509906,0.4306632213608958,0.08699397071490095,0.020671834625323
el Barri Gòtic,2017-07-01,94.05474452554745,1096,171.5757299270073,0.3914233576642336,0.07208029197080291,0.030109489051094892
el Barri Gòtic,2017-10-01,86.71217712177122,1084,184.52214022140222,0.35793357933579334,0.07103321033210332,0.023985239852398525
el Barri Gòtic,2018-01-01,86.30662983425414,1086,180.87016574585635,0.3775322283609576,0.08011049723756906,0.03038674033149171
el Barri Gòtic,2018-04-01,91.38820422535211,1136,165.57394366197184,0.397887323943662,0.07658450704225352,0.03345070422535211
el Barri Gòtic,2018-07-01,87.39402427637722,1071,165.34453781512605,0.3165266106442577,0.08870214752567694,0.035480859010270774
el Barri Gòtic,2018-10-01,78.54187192118226,1218,193.79146141215108,0.39080459770114945,0.22742200328407225,0.059113300492610835
el Barri Gòtic,2019-01-01,75.92082616179002,1162,184.53356282271946,0.43717728055077454,0.25645438898450945,0.0774526678141136
el Barri Gòtic,2019-04-01,83.95921985815603,1128,167.3413120567376,0.44060283687943264,0.2322695035460993,0.08333333333333333
el Barri Gòtic,2019-07-01,93.625,1336,171.67140718562874,0.41392215568862273,0.25074850299401197,0.08308383233532934
el Barri Gòtic,2019-10-01,92.96,1350,179.77703703703705,0.44074074074074077,0.25407407407407406,0.08666666666666667
el Barri Gòtic,2020-01-01,100.39460953697305,1447,180.95853489979268,0.42087076710435384,0.2453351762266759,0.07809260539046303
el Barri Gòtic,2020-04-01,136.28008595988538,1396,207.41977077363896,0.413323782234957,0.2628939828080229,0.07879656160458452
el Barri Gòtic,2020-07-01,105.00852878464819,1407,184.2501776830135,0.43923240938166314,0.255863539445629,0.08599857853589196
el Barri Gòtic,2020-10-01,82.9594306049822,1405,186.4306049822064,0.44768683274021354,0.27473309608540925,0.09608540925266904
el Barri Gòtic,2021-01-01,108.3811394891945,2545,189.84125736738704,0.46954813359528486,0.29390962671905696,0.11630648330058939
el Besòs i el Maresme,2015-04-01,64.15384615384616,65,272.67692307692306,0.6307692307692307,0.13846153846153847,0.0
el Besòs i el Maresme,2015-07-01,60.12658227848101,79,268.7721518987342,0.5189873417721519,0.11392405063291139,0.0
el Besòs i el Maresme,2015-10-01,58.63013698630137,73,282.94520547945206,0.4794520547945205,0.0410958904109589,0.0
el Besòs i el Maresme,2016-01-01,45.175,80,267.7,0.4375,0.025,0.0
el Besòs i el Maresme,2016-10-01,70.584,125,257.296,0.48,0.056,0.016
el Besòs i el Maresme,2017-01-01,71.81343283582089,134,225.59701492537314,0.5074626865671642,0.08208955223880597,0.014925373134328358
el Besòs i el Maresme,2017-04-01,65.77777777777777,144,196.68055555555554,0.4236111111111111,0.05555555555555555,0.020833333333333332
el Besòs i el Maresme,2017-07-01,70.80555555555556,180,185.47222222222223,0.43333333333333335,0.03888888888888889,0.011111111111111112
el Besòs i el Maresme,2017-10-01,67.80382775119617,209,154.57894736842104,0.33014354066985646,0.18181818181818182,0.014354066985645933
el Besòs i el Maresme,2018-01-01,67.00727272727272,275,179.64727272727274,0.4218181818181818,0.07272727272727272,0.01818181818181818
el Besòs i el Maresme,2018-04-01,65.8141891891892,296,172.55405405405406,0.375,0.07432432432432433,0.016891891891891893
el Besòs i el Maresme,2018-07-01,57.37179487179487,234,172.77777777777777,0.19230769230769232,0.06837606837606838,0.017094017094017096
el Besòs i el Maresme,2018-10-01,58.04132231404959,242,174.73140495867767,0.23140495867768596,0.09504132231404959,0.01652892561983471
el Besòs i el Maresme,2019-01-01,57.94,200,160.3,0.275,0.1,0.025
el Besòs i el Maresme,2019-04-01,59.90229885057471,174,158.01149425287358,0.28735632183908044,0.09195402298850575,0.005747126436781609
el Besòs i el Maresme,2019-07-01,62.51851851851852,216,146.84722222222223,0.25462962962962965,0.08333333333333333,0.004629629629629629
el Besòs i el Maresme,2019-10-01,68.45673076923077,208,147.48557692307693,0.34615384615384615,0.12980769230769232,0.009615384615384616
el Besòs i el Maresme,2020-01-01,70.0,192,130.78645833333334,0.3333333333333333,0.140625,0.0
el Besòs i el Maresme,2020-04-01,115.12698412698413,189,127.87830687830687,0.30687830687830686,0.13227513227513227,0.0
el Besòs i el Maresme,2020-07-01,121.45,180,136.12222222222223,0.3333333333333333,0.07777777777777778,0.022222222222222223
el Besòs i el Maresme,2020-10-01,120.81935483870967,155,119.91612903225807,0.3548387096774194,0.07096774193548387,0.01935483870967742
el Besòs i el Maresme,2021-01-01,129.247311827957,279,125.71326164874552,0.36917562724014336,0.07885304659498207,0.014336917562724014
el Bon Pastor,2015-04-01,51.1,10,244.8,0.3,0.0,0.0
el Bon Pastor,2015-07-01,45.9,10,226.7,0.3,0.0,0.0
el Bon Pastor,2015-10-01,42.8,10,236.7,0.4,0.0,0.0
el Bon Pastor,2016-01-01,34.888888888888886,9,276.1111111111111,0.2222222222222222,0.0,0.0
el Bon Pastor,2016-10-01,47.75,12,196.16666666666666,0.25,0.0,0.0
el Bon Pastor,2017-01-01,41.142857142857146,14,214.92857142857142,0.14285714285714285,0.0,0.0
el Bon Pastor,2017-04-01,40.27272727272727,11,182.1818181818182,0.18181818181818182,0.0,0.0
el Bon Pastor,2017-07-01,36.53333333333333,15,186.26666666666668,0.13333333333333333,0.0,0.0
el Bon Pastor,2017-10-01,31.733333333333334,15,159.26666666666668,0.06666666666666667,0.0,0.0
el Bon Pastor,2018-01-01,37.696969696969695,33,167.0909090909091,0.18181818181818182,0.0,0.0
el Bon Pastor,2018-04-01,45.75,32,142.1875,0.21875,0.0,0.0
el Bon Pastor,2018-07-01,28.75,12,64.33333333333333,0.0,0.0,0.0
el Bon Pastor,2018-10-01,29.58823529411765,17,77.70588235294117,0.058823529411764705,0.0,0.0
el Bon Pastor,2019-01-01,25.5,14,59.92857142857143,0.07142857142857142,0.0,0.0
el Bon Pastor,2019-04-01,32.705882352941174,17,110.29411764705883,0.17647058823529413,0.0,0.0
el Bon Pastor,2019-07-01,43.64705882352941,17,147.88235294117646,0.11764705882352941,0.0,0.0
el Bon Pastor,2019-10-01,41.72,25,120.32,0.16,0.0,0.0
el Bon Pastor,2020-01-01,35.10526315789474,19,136.1578947368421,0.15789473684210525,0.0,0.0
el Bon Pastor,2020-04-01,37.05,20,125.45,0.1,0.0,0.0
el Bon Pastor,2020-07-01,39.42857142857143,21,147.1904761904762,0.19047619047619047,0.0,0.0
el Bon Pastor,2020-10-01,44.73684210526316,19,137.89473684210526,0.21052631578947367,0.0,0.0
el Bon Pastor,2021-01-01,45.1875,32,135.09375,0.3125,0.0,0.0
el Camp d'en Grassot i Gràcia Nova,2015-04-01,72.73003802281369,263,279.4828897338403,0.6007604562737643,0.18631178707224336,0.053231939163498096
el Camp d'en Grassot i Gràcia Nova,2015-07-01,70.33333333333333,306,273.797385620915,0.5620915032679739,0.16013071895424835,0.013071895424836602
el Camp d'en Grassot i Gràcia Nova,2015-10-01,69.45847176079734,301,281.46179401993356,0.5481727574750831,0.17275747508305647,0.03322259136212625
el Camp d'en Grassot i Gràcia Nova,2016-01-01,66.63009404388714,319,283.87147335423197,0.5203761755485894,0.1786833855799373,0.025078369905956112
el Camp d'en Grassot i Gràcia Nova,2016-10-01,69.5226586102719,331,215.90030211480362,0.49244712990936557,0.13897280966767372,0.03625377643504532
el Camp d'en Grassot i Gràcia Nova,2017-01-01,70.55357142857143,336,204.5595238095238,0.49702380952380953,0.1636904761904762,0.0625
el Camp d'en Grassot i Gràcia Nova,2017-04-01,72.79041916167665,334,184.2005988023952,0.46706586826347307,0.15568862275449102,0.0658682634730539
el Camp d'en Grassot i Gràcia Nova,2017-07-01,75.06027397260274,365,175.76712328767124,0.4328767123287671,0.15342465753424658,0.038356164383561646
el Camp d'en Grassot i Gràcia Nova,2017-10-01,74.1671388101983,353,190.54107648725213,0.42209631728045327,0.1388101983002833,0.042492917847025496
el Camp d'en Grassot i Gràcia Nova,2018-01-01,90.09116809116809,351,189.12535612535612,0.4415954415954416,0.15954415954415954,0.06837606837606838
el Camp d'en Grassot i Gràcia Nova,2018-04-01,104.54366197183099,355,169.6056338028169,0.43380281690140843,0.16619718309859155,0.04507042253521127
el Camp d'en Grassot i Gràcia Nova,2018-07-01,109.14454277286136,339,168.14749262536873,0.45132743362831856,0.1887905604719764,0.05014749262536873
el Camp d'en Grassot i Gràcia Nova,2018-10-01,109.12893982808023,349,178.02578796561605,0.44412607449856734,0.20630372492836677,0.06017191977077364
el Camp d'en Grassot i Gràcia Nova,2019-01-01,92.24035608308606,337,185.3145400593472,0.47477744807121663,0.23738872403560832,0.0712166172106825
el Camp d'en Grassot i Gràcia Nova,2019-04-01,95.68072289156626,332,164.07831325301206,0.4939759036144578,0.21084337349397592,0.07228915662650602
el Camp d'en Grassot i Gràcia Nova,2019-07-01,97.35344827586206,348,155.2471264367816,0.47701149425287354,0.22701149425287356,0.08620689655172414
el Camp d'en Grassot i Gràcia Nova,2019-10-01,101.37249283667622,349,168.8624641833811,0.5157593123209169,0.23209169054441262,0.10601719197707736
el Camp d'en Grassot i Gràcia Nova,2020-01-01,97.42779291553134,367,182.66212534059946,0.5068119891008175,0.22343324250681199,0.07629427792915532
el Camp d'en Grassot i Gràcia Nova,2020-04-01,100.15472779369628,349,179.40401146131805,0.5071633237822349,0.20057306590257878,0.034383954154727794
el Camp d'en Grassot i Gràcia Nova,2020-07-01,98.2378223495702,349,168.7106017191977,0.5214899713467048,0.20916905444126074,0.08595988538681948
el Camp d'en Grassot i Gràcia Nova,2020-10-01,92.22321428571429,336,161.9077380952381,0.5,0.18452380952380953,0.06547619047619048
el Camp d'en Grassot i Gràcia Nova,2021-01-01,98.37687687687688,666,162.92342342342343,0.45045045045045046,0.17417417417417416,0.057057057057057055
el Camp de l'Arpa del Clot,2015-04-01,61.71823204419889,181,287.6777777777778,0.4861878453038674,0.143646408839779,0.06077348066298342
el Camp de l'Arpa del Clot,2015-07-01,60.4,200,282.385,0.45,0.12,0.005
el Camp de l'Arpa del Clot,2015-10-01,56.591743119266056,218,290.29357798165137,0.44495412844036697,0.11926605504587157,0.045871559633027525
el Camp de l'Arpa del Clot,2016-01-01,56.58898305084746,236,286.51271186440675,0.423728813559322,0.15254237288135594,0.0423728813559322
el Camp de l'Arpa del Clot,2016-10-01,68.02083333333333,240,211.1125,0.4708333333333333,0.25833333333333336,0.09583333333333334
el Camp de l'Arpa del Clot,2017-01-01,65.94117647058823,272,222.51470588235293,0.48161764705882354,0.22426470588235295,0.09191176470588236
el Camp de l'Arpa del Clot,2017-04-01,62.516129032258064,279,190.52329749103941,0.45161290322580644,0.2078853046594982,0.06093189964157706
el Camp de l'Arpa del Clot,2017-07-01,72.4326923076923,312,193.69551282051282,0.47115384615384615,0.21153846153846154,0.0673076923076923
el Camp de l'Arpa del Clot,2017-10-01,68.79204892966361,327,196.5565749235474,0.41284403669724773,0.1926605504587156,0.04281345565749235
el Camp de l'Arpa del Clot,2018-01-01,57.94578313253012,332,200.80722891566265,0.3795180722891566,0.14759036144578314,0.07228915662650602
el Camp de l'Arpa del Clot,2018-04-01,62.93655589123867,331,166.1238670694864,0.4108761329305136,0.17220543806646527,0.09667673716012085
el Camp de l'Arpa del Clot,2018-07-01,67.54516129032258,310,171.7774193548387,0.3967741935483871,0.2129032258064516,0.10967741935483871
el Camp de l'Arpa del Clot,2018-10-01,68.94099378881988,322,190.2639751552795,0.4658385093167702,0.1956521739130435,0.08385093167701864
el Camp de l'Arpa del Clot,2019-01-01,64.29292929292929,297,203.55555555555554,0.4781144781144781,0.2727272727272727,0.10437710437710437
el Camp de l'Arpa del Clot,2019-04-01,100.21345029239767,342,177.2748538011696,0.5526315789473685,0.38011695906432746,0.1111111111111111
el Camp de l'Arpa del Clot,2019-07-01,117.39393939393939,363,167.54269972451792,0.5344352617079889,0.33884297520661155,0.1322314049586777
el Camp de l'Arpa del Clot,2019-10-01,128.62395543175487,359,173.01392757660167,0.5097493036211699,0.3147632311977716,0.16991643454038996
el Camp de l'Arpa del Clot,2020-01-01,78.57777777777778,360,189.69722222222222,0.475,0.275,0.125
el Camp de l'Arpa del Clot,2020-04-01,102.45478723404256,376,204.27659574468086,0.5106382978723404,0.2898936170212766,0.11702127659574468
el Camp de l'Arpa del Clot,2020-07-01,101.93667546174143,379,177.19261213720316,0.5118733509234829,0.3087071240105541,0.13720316622691292
el Camp de l'Arpa del Clot,2020-10-01,58.569148936170215,376,181.68351063829786,0.5186170212765957,0.31382978723404253,0.10372340425531915
el Camp de l'Arpa del Clot,2021-01-01,62.12835820895523,670,186.144776119403,0.5104477611940299,0.3194029850746269,0.09104477611940298
el Carmel,2015-04-01,38.37931034482759,29,320.8965517241379,0.3448275862068966,0.034482758620689655,0.0
el Carmel,2015-07-01,52.348837209302324,43,259.6744186046512,0.5581395348837209,0.023255813953488372,0.0
el Carmel,2015-10-01,46.76744186046512,43,280.0232558139535,0.4418604651162791,0.0,0.0
el Carmel,2016-01-01,49.13953488372093,43,321.6046511627907,0.4883720930232558,0.0,0.0
el Carmel,2016-10-01,47.343283582089555,67,292.35820895522386,0.40298507462686567,0.0,0.0
el Carmel,2017-01-01,38.98412698412698,63,246.71428571428572,0.36507936507936506,0.0,0.0
el Carmel,2017-04-01,39.306666666666665,75,219.72,0.32,0.0,0.0
el Carmel,2017-07-01,42.64935064935065,77,222.25974025974025,0.2857142857142857,0.05194805194805195,0.0
el Carmel,2017-10-01,95.63855421686748,83,239.48192771084337,0.3855421686746988,0.20481927710843373,0.1566265060240964
el Carmel,2018-01-01,81.03225806451613,93,248.88172043010752,0.34408602150537637,0.17204301075268819,0.13978494623655913
